# wavelength [Angstrom] --- F erg/s/cm2/A  --- F*lambda erg/s/cm2 
1.492e+03 6.628e-09 9.889e-06 
1.493e+03 6.677e-09 9.97e-06 
1.494e+03 6.753e-09 1.009e-05 
1.496e+03 7.067e-09 1.057e-05 
1.497e+03 7.523e-09 1.126e-05 
1.498e+03 7.622e-09 1.142e-05 
1.499e+03 7.564e-09 1.134e-05 
1.5e+03 7.55e-09 1.133e-05 
1.501e+03 7.463e-09 1.121e-05 
1.503e+03 7.389e-09 1.11e-05 
1.504e+03 7.305e-09 1.099e-05 
1.505e+03 7.038e-09 1.059e-05 
1.506e+03 6.771e-09 1.02e-05 
1.507e+03 6.452e-09 9.726e-06 
1.508e+03 6.295e-09 9.496e-06 
1.51e+03 6.218e-09 9.386e-06 
1.511e+03 6.185e-09 9.345e-06 
1.512e+03 6.353e-09 9.605e-06 
1.513e+03 6.567e-09 9.937e-06 
1.514e+03 6.682e-09 1.012e-05 
1.516e+03 6.794e-09 1.03e-05 
1.517e+03 6.854e-09 1.04e-05 
1.518e+03 7.01e-09 1.064e-05 
1.519e+03 7.387e-09 1.122e-05 
1.52e+03 7.472e-09 1.136e-05 
1.521e+03 7.136e-09 1.086e-05 
1.523e+03 6.99e-09 1.064e-05 
1.524e+03 6.861e-09 1.045e-05 
1.525e+03 6.621e-09 1.01e-05 
1.526e+03 6.576e-09 1.004e-05 
1.527e+03 6.534e-09 9.98e-06 
1.528e+03 6.424e-09 9.819e-06 
1.53e+03 6.671e-09 1.02e-05 
1.531e+03 6.637e-09 1.016e-05 
1.532e+03 6.364e-09 9.751e-06 
1.533e+03 6.366e-09 9.76e-06 
1.534e+03 6.534e-09 1.003e-05 
1.536e+03 6.916e-09 1.062e-05 
1.537e+03 6.985e-09 1.073e-05 
1.538e+03 7.065e-09 1.087e-05 
1.539e+03 7.2e-09 1.108e-05 
1.54e+03 7.08e-09 1.091e-05 
1.542e+03 6.917e-09 1.066e-05 
1.543e+03 6.93e-09 1.069e-05 
1.544e+03 6.968e-09 1.076e-05 
1.545e+03 6.848e-09 1.058e-05 
1.546e+03 6.829e-09 1.056e-05 
1.547e+03 7.123e-09 1.102e-05 
1.549e+03 7.218e-09 1.118e-05 
1.55e+03 7.086e-09 1.098e-05 
1.551e+03 6.871e-09 1.066e-05 
1.552e+03 6.903e-09 1.071e-05 
1.553e+03 6.926e-09 1.076e-05 
1.554e+03 6.832e-09 1.062e-05 
1.556e+03 6.553e-09 1.019e-05 
1.557e+03 6.25e-09 9.731e-06 
1.558e+03 6.167e-09 9.608e-06 
1.559e+03 6.128e-09 9.554e-06 
1.56e+03 6.14e-09 9.58e-06 
1.562e+03 6.391e-09 9.98e-06 
1.563e+03 6.554e-09 1.024e-05 
1.564e+03 6.618e-09 1.035e-05 
1.565e+03 6.907e-09 1.081e-05 
1.566e+03 7.03e-09 1.101e-05 
1.568e+03 6.98e-09 1.094e-05 
1.569e+03 6.742e-09 1.058e-05 
1.57e+03 6.511e-09 1.022e-05 
1.571e+03 6.612e-09 1.039e-05 
1.572e+03 6.595e-09 1.037e-05 
1.573e+03 6.55e-09 1.031e-05 
1.574e+03 6.676e-09 1.051e-05 
1.576e+03 6.716e-09 1.058e-05 
1.577e+03 6.87e-09 1.083e-05 
1.578e+03 7.062e-09 1.115e-05 
1.579e+03 7.16e-09 1.131e-05 
1.58e+03 7.136e-09 1.128e-05 
1.582e+03 7.174e-09 1.135e-05 
1.583e+03 7.092e-09 1.123e-05 
1.584e+03 7.054e-09 1.117e-05 
1.585e+03 7.11e-09 1.127e-05 
1.586e+03 7.008e-09 1.112e-05 
1.588e+03 7.027e-09 1.116e-05 
1.589e+03 7e-09 1.112e-05 
1.59e+03 7.004e-09 1.114e-05 
1.591e+03 6.998e-09 1.113e-05 
1.592e+03 6.792e-09 1.082e-05 
1.593e+03 6.866e-09 1.094e-05 
1.595e+03 6.937e-09 1.106e-05 
1.596e+03 6.963e-09 1.111e-05 
1.597e+03 7.036e-09 1.124e-05 
1.598e+03 7.016e-09 1.121e-05 
1.599e+03 6.882e-09 1.101e-05 
1.6e+03 6.863e-09 1.098e-05 
1.602e+03 6.851e-09 1.097e-05 
1.603e+03 6.661e-09 1.068e-05 
1.604e+03 6.782e-09 1.088e-05 
1.605e+03 6.848e-09 1.099e-05 
1.606e+03 6.909e-09 1.11e-05 
1.608e+03 6.904e-09 1.11e-05 
1.609e+03 6.962e-09 1.12e-05 
1.61e+03 6.977e-09 1.123e-05 
1.611e+03 6.909e-09 1.113e-05 
1.612e+03 6.916e-09 1.115e-05 
1.614e+03 7.015e-09 1.132e-05 
1.615e+03 6.966e-09 1.125e-05 
1.616e+03 7.116e-09 1.15e-05 
1.617e+03 7.076e-09 1.144e-05 
